Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Bench Press - Close Grip (Barbell)",3,190.0,5.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"T Bar Extension (Smallest)",1,140.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"T Bar Extension (Smallest)",2,140.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"T Bar Extension (Smallest)",3,140.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Trice Pushdown (nxt - rope)",1,90.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Trice Pushdown (nxt - rope)",2,90.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Trice Pushdown (nxt - rope)",3,90.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Trice Pushdown (nxt - rope)",4,90.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Hammer Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Hammer Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Hammer Curl (Dumbbell)",3,40.0,6.0,0,0.0,
2025-06-16 18:30:32,"Full Body 1",1h 18m,"Hammer Curl (Dumbbell)",4,40.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Iso Lateral Incline Press (Nxt)",1,140.0,5.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Iso Lateral Incline Press (Nxt)",2,145.0,5.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Iso Lateral Incline Press (Nxt)",3,145.0,5.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Bent Over Row (Barbell)",1,160.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Bent Over Row (Barbell)",2,160.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Bent Over Row (Barbell)",3,160.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Preacher Curl (Barbell)",1,70.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Preacher Curl (Barbell)",2,70.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Preacher Curl (Barbell)",3,70.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Preacher Curl (Barbell)",4,70.0,6.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Cable Overhead Tricep Extension ",1,100.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Cable Overhead Tricep Extension ",2,100.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Cable Overhead Tricep Extension ",3,100.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Cable Overhead Tricep Extension ",4,90.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Extension (nxt)",1,9.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Extension (nxt)",2,10.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Extension (nxt)",3,10.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Extension (nxt)",4,10.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Curl (Nxt)",1,6.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Curl (Nxt)",2,7.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Curl (Nxt)",3,7.0,8.0,0,0.0,
2025-06-18 18:37:33,"Full Body 2",1h 22m,"Leg Curl (Nxt)",4,6.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Bicep Curl (Barbell)",1,85.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Bicep Curl (Barbell)",2,85.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Bicep Curl (Barbell)",3,85.0,6.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Bicep Curl (Barbell)",4,85.0,6.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Tricep Pushdown (nxt - Hoist)",1,10.0,10.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Tricep Pushdown (nxt - Hoist)",2,11.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Tricep Pushdown (nxt - Hoist)",3,12.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Tricep Pushdown (nxt - Hoist)",4,12.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Cable Curl (Nxt - Hoist)",1,8.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Cable Curl (Nxt - Hoist)",2,8.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Cable Curl (Nxt - Hoist)",3,8.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Cable Curl (Nxt - Hoist)",4,8.0,8.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Linear Leg Press",1,180.0,12.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Linear Leg Press",2,180.0,12.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Linear Leg Press",3,180.0,12.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Triceps Extension (Barbell)",1,60.0,12.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Triceps Extension (Barbell)",2,60.0,12.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Triceps Extension (Barbell)",3,60.0,12.0,0,0.0,
2025-06-20 20:17:42,"Full Body 3",47m,"Triceps Extension (Barbell)",4,60.0,10.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hack Squat",1,90.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hack Squat",2,90.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hack Squat",3,90.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Iso Lateral Incline Press (Nxt)",1,115.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Iso Lateral Incline Press (Nxt)",2,120.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Iso Lateral Incline Press (Nxt)",3,120.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"T Bar Extension (Smallest)",1,90.0,12.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"T Bar Extension (Smallest)",2,90.0,12.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"T Bar Extension (Smallest)",3,90.0,10.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Trice Pushdown (nxt - rope)",1,100.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Trice Pushdown (nxt - rope)",2,100.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Trice Pushdown (nxt - rope)",3,90.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Trice Pushdown (nxt - rope)",4,90.0,8.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hammer Curl (Dumbbell)",1,30.0,10.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hammer Curl (Dumbbell)",2,30.0,10.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hammer Curl (Dumbbell)",3,30.0,10.0,0,0.0,
2025-06-23 19:49:58,"Full Body 1",1h,"Hammer Curl (Dumbbell)",4,30.0,10.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Supercat Squats",1,100.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Supercat Squats",2,100.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Supercat Squats",3,100.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Bench Press (Barbell)",1,250.0,1.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Bicep Curl (Barbell)",1,65.0,10.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Bicep Curl (Barbell)",2,70.0,10.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Bicep Curl (Barbell)",3,70.0,10.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Bicep Curl (Barbell)",4,70.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Tricep Pushdown (Nxt)",1,120.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Tricep Pushdown (Nxt)",2,130.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Tricep Pushdown (Nxt)",3,130.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Tricep Pushdown (Nxt)",4,130.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Hammer Curl (Dumbbell)",1,25.0,10.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Hammer Curl (Dumbbell)",2,25.0,10.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Hammer Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2025-06-27 17:40:00,"Full Body 3",1h 30m,"Hammer Curl (Dumbbell)",4,25.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Squat (Barbell)",1,195.0,5.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Squat (Barbell)",2,195.0,5.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Squat (Barbell)",3,195.0,5.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Chest Press Machine (nxt)",1,100.0,15.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Chest Press Machine (nxt)",2,100.0,15.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Chest Press Machine (nxt)",3,100.0,15.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"T Bar Extension (Smallest)",1,140.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"T Bar Extension (Smallest)",2,150.0,6.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"T Bar Extension (Smallest)",3,150.0,6.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Trice Pushdown (nxt - rope)",1,100.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Trice Pushdown (nxt - rope)",2,100.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Trice Pushdown (nxt - rope)",3,100.0,6.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Trice Pushdown (nxt - rope)",4,100.0,6.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Hammer Curl (Dumbbell)",1,30.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Hammer Curl (Dumbbell)",2,30.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Hammer Curl (Dumbbell)",3,30.0,8.0,0,0.0,
2025-06-30 18:33:57,"Full Body 1",1h 16m,"Hammer Curl (Dumbbell)",4,30.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Iso Lateral Incline Press (Nxt)",1,120.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Iso Lateral Incline Press (Nxt)",2,122.5,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Iso Lateral Incline Press (Nxt)",3,122.5,6.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Mid Row (Nxt)",1,10.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Mid Row (Nxt)",2,11.0,7.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Mid Row (Nxt)",3,10.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Lat Pull-Down (Nxt 2)",1,9.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Lat Pull-Down (Nxt 2)",2,8.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Lat Pull-Down (Nxt 2)",3,8.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Tricep Pushdown (Nxt)",1,120.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Tricep Pushdown (Nxt)",2,120.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Tricep Pushdown (Nxt)",3,120.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Tricep Pushdown (Nxt)",4,110.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Preacher Curl (Barbell)",1,50.0,12.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Preacher Curl (Barbell)",2,50.0,12.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Preacher Curl (Barbell)",3,50.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Preacher Curl (Barbell)",4,50.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Chest Fly",1,11.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Chest Fly",2,11.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Chest Fly",3,12.0,8.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Skullcrusher (Barbell)",1,40.0,15.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Skullcrusher (Barbell)",2,40.0,15.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Skullcrusher (Barbell)",3,40.0,15.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Skullcrusher (Barbell)",4,40.0,15.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Incline Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Incline Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Incline Curl (Dumbbell)",3,20.0,10.0,0,0.0,
2025-07-02 19:18:50,"Evening Workout",1h 38m,"Incline Curl (Dumbbell)",4,20.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hack Squat",1,90.0,8.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hack Squat",2,95.0,8.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hack Squat",3,95.0,8.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Incline Bench Press (Barbell)",1,145.0,8.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Incline Bench Press (Barbell)",2,155.0,8.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Incline Bench Press (Barbell)",3,160.0,8.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"T Bar Extension (Smallest)",1,120.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"T Bar Extension (Smallest)",2,120.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"T Bar Extension (Smallest)",3,130.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hammer Curl (Dumbbell)",1,25.0,12.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hammer Curl (Dumbbell)",2,25.0,12.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hammer Curl (Dumbbell)",3,25.0,12.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Hammer Curl (Dumbbell)",4,25.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Tricep Pushdown (Nxt)",1,110.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Tricep Pushdown (Nxt)",2,110.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Tricep Pushdown (Nxt)",3,110.0,10.0,0,0.0,
2025-07-07 18:36:48,"Full Body 1",57m,"Tricep Pushdown (Nxt)",4,110.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Iso Lateral Incline Press (Nxt)",1,90.0,12.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Iso Lateral Incline Press (Nxt)",2,90.0,12.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Iso Lateral Incline Press (Nxt)",3,90.0,8.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Bent Over Row (Barbell)",1,155.0,8.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Bent Over Row (Barbell)",2,155.0,8.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Bent Over Row (Barbell)",3,155.0,8.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Preacher Curl (Barbell)",1,70.0,8.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Preacher Curl (Barbell)",2,70.0,8.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Preacher Curl (Barbell)",3,70.0,6.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Preacher Curl (Barbell)",4,70.0,7.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Cable Overhead Tricep Extension ",1,90.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Cable Overhead Tricep Extension ",2,90.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Cable Overhead Tricep Extension ",3,90.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Cable Overhead Tricep Extension ",4,90.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Curl (Nxt)",1,5.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Curl (Nxt)",2,5.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Curl (Nxt)",3,5.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Curl (Nxt)",4,5.0,12.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Extension (nxt)",1,7.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Extension (nxt)",2,7.0,10.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Extension (nxt)",3,7.0,12.0,0,0.0,
2025-07-09 18:40:55,"Full Body 2",1h 34m,"Leg Extension (nxt)",4,7.0,12.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Linear Leg Press",1,320.0,8.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Linear Leg Press",2,360.0,6.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Linear Leg Press",3,270.0,8.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Bench Press - Close Grip (Barbell)",1,150.0,10.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Bench Press - Close Grip (Barbell)",2,150.0,10.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Bench Press - Close Grip (Barbell)",3,150.0,10.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"EZ Barbell Curl",1,80.0,8.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"EZ Barbell Curl",2,80.0,8.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"EZ Barbell Curl",3,80.0,8.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"EZ Barbell Curl",4,80.0,8.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Tricep Pushdown (field House)",1,80.0,20.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Tricep Pushdown (field House)",2,80.0,20.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Tricep Pushdown (field House)",3,80.0,15.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Tricep Pushdown (field House)",4,80.0,15.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Hammer Curl (Dumbbell)",1,15.0,20.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Hammer Curl (Dumbbell)",2,15.0,20.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Hammer Curl (Dumbbell)",3,15.0,20.0,0,0.0,
2025-07-11 20:43:38,"Full Body 3",1h 16m,"Hammer Curl (Dumbbell)",4,15.0,20.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Squat (Barbell)",1,195.0,5.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Squat (Barbell)",2,200.0,5.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Squat (Barbell)",3,200.0,5.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Incline Bench Press (Barbell)",1,165.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Incline Bench Press (Barbell)",2,165.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Incline Bench Press (Barbell)",3,165.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Lat Pulldown (T Bar Extension)",1,130.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Lat Pulldown (T Bar Extension)",2,140.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Lat Pulldown (T Bar Extension)",3,140.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Skullcrusher (Barbell)",1,60.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Skullcrusher (Barbell)",2,60.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Skullcrusher (Barbell)",3,60.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Skullcrusher (Barbell)",4,60.0,8.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Hammer Curl (Dumbbell)",1,35.0,10.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Hammer Curl (Dumbbell)",2,35.0,10.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Hammer Curl (Dumbbell)",3,35.0,10.0,0,0.0,
2025-07-14 18:26:56,"Full Body 1",1h 24m,"Hammer Curl (Dumbbell)",4,35.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Iso Lateral Incline Press (Nxt)",1,140.0,5.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Iso Lateral Incline Press (Nxt)",2,140.0,5.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Iso Lateral Incline Press (Nxt)",3,140.0,4.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Chin Up",1,15.0,6.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Chin Up",2,15.0,6.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Chin Up",3,15.0,6.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Preacher Curl (Barbell)",1,70.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Preacher Curl (Barbell)",2,70.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Preacher Curl (Barbell)",3,70.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Preacher Curl (Barbell)",4,70.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Cable Overhead Tricep Extension ",1,100.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Cable Overhead Tricep Extension ",2,100.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Cable Overhead Tricep Extension ",3,100.0,8.0,0,0.0,
2025-07-16 18:43:40,"Full Body 2",1h 10m,"Cable Overhead Tricep Extension ",4,100.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Supercat Squats",1,100.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Supercat Squats",2,100.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Supercat Squats",3,100.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"EZ Barbell Curl",1,90.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"EZ Barbell Curl",2,90.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"EZ Barbell Curl",3,90.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Curl (Nxt)",1,6.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Curl (Nxt)",2,6.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Curl (Nxt)",3,7.0,7.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Curl (Nxt)",4,6.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Extension (nxt)",1,8.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Extension (nxt)",2,9.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Extension (nxt)",3,9.0,8.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Leg Extension (nxt)",4,8.0,12.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Tricep Pushdown (Nxt)",1,60.0,20.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Tricep Pushdown (Nxt)",2,60.0,20.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Tricep Pushdown (Nxt)",3,60.0,18.0,0,0.0,
2025-07-18 19:02:12,"Full Body 3",1h 24m,"Tricep Pushdown (Nxt)",4,60.0,15.0,0,0.0,
